Bundling 6%
Bundling 19%
Bundling 64%
Bundling 69%
Bundling 74%
Bundling 80%
Bundling 85%
Bundling 90%
Bundling 95%
Bundling 100%
Getting composition
Composition          AionNexus
Codec                h264
Output               out.mp4
Concurrency          4x
Rendered 166/1800, time remaining: 14m 3s
Rendered 166/1800, time remaining: 14m 3s
Rendered 167/1800, time remaining: 13m 57s
Rendered 167/1800, time remaining: 13m 57s
Rendered 168/1800, time remaining: 14m 1s
Rendered 168/1800, time remaining: 14m 1s
Rendered 169/1800, time remaining: 14m 4s
Rendered 169/1800, time remaining: 14m 4s
Rendered 170/1800, time remaining: 14m 2s
Rendered 170/1800, time remaining: 14m 2s
Rendered 171/1800, time remaining: 13m 53s
Rendered 171/1800, time remaining: 13m 53s
Rendered 171/1800, time remaining: 13m 53s
Rendered 172/1800, time remaining: 14m 2s
Rendered 172/1800, time remaining: 14m 2s
Rendered 173/1800, time remaining: 14m 5s
Rendered 173/1800, time remaining: 14m 5s
Rendered 174/1800, time remaining: 14m 2s
Rendered 175/1800, time remaining: 13m 53s
Rendered 175/1800, time remaining: 13m 53s
Rendered 176/1800, time remaining: 14m 0s
Rendered 176/1800, time remaining: 14m 0s
Rendered 176/1800, time remaining: 14m 0s
Rendered 177/1800, time remaining: 14m 5s
Rendered 177/1800, time remaining: 14m 5s
Rendered 178/1800, time remaining: 14m 2s
Rendered 179/1800, time remaining: 13m 52s
Rendered 179/1800, time remaining: 13m 52s
Rendered 179/1800, time remaining: 13m 52s
Rendered 180/1800, time remaining: 14m 0s
Rendered 180/1800, time remaining: 14m 0s
Rendered 181/1800, time remaining: 14m 0s
Rendered 181/1800, time remaining: 14m 0s
Rendered 182/1800, time remaining: 14m 0s
Rendered 183/1800, time remaining: 13m 52s
Rendered 183/1800, time remaining: 13m 52s
Rendered 183/1800, time remaining: 13m 52s
Rendered 184/1800, time remaining: 13m 57s
Rendered 184/1800, time remaining: 13m 57s
Rendered 185/1800, time remaining: 13m 56s
Rendered 185/1800, time remaining: 13m 56s
Rendered 186/1800, time remaining: 13m 59s
Rendered 186/1800, time remaining: 13m 59s
Rendered 187/1800, time remaining: 13m 51s
Rendered 187/1800, time remaining: 13m 51s
Rendered 188/1800, time remaining: 13m 55s
Rendered 188/1800, time remaining: 13m 55s
Rendered 189/1800, time remaining: 13m 55s
Rendered 189/1800, time remaining: 13m 55s
Rendered 190/1800, time remaining: 13m 59s
Rendered 190/1800, time remaining: 13m 59s
Rendered 191/1800, time remaining: 13m 53s
Rendered 191/1800, time remaining: 13m 53s
Rendered 191/1800, time remaining: 13m 53s
Rendered 192/1800, time remaining: 13m 58s
Rendered 192/1800, time remaining: 13m 58s
Rendered 193/1800, time remaining: 14m 2s
Rendered 193/1800, time remaining: 14m 2s
Rendered 194/1800, time remaining: 14m 4s
Rendered 194/1800, time remaining: 14m 4s
Rendered 195/1800, time remaining: 13m 54s
Rendered 195/1800, time remaining: 13m 54s
Rendered 196/1800, time remaining: 13m 57s
Rendered 196/1800, time remaining: 13m 57s
Rendered 197/1800, time remaining: 14m 1s
Rendered 197/1800, time remaining: 14m 1s
Rendered 198/1800, time remaining: 14m 5s
Rendered 198/1800, time remaining: 14m 5s
Rendered 199/1800, time remaining: 13m 53s
Rendered 199/1800, time remaining: 13m 53s
Rendered 200/1800, time remaining: 13m 58s
Rendered 200/1800, time remaining: 13m 58s
Rendered 200/1800, time remaining: 13m 58s
Rendered 201/1800, time remaining: 14m 5s
Rendered 201/1800, time remaining: 14m 5s
Rendered 202/1800, time remaining: 14m 6s
Rendered 202/1800, time remaining: 14m 6s
Rendered 203/1800, time remaining: 13m 58s
Rendered 203/1800, time remaining: 13m 58s
Rendered 204/1800, time remaining: 13m 59s
Rendered 204/1800, time remaining: 13m 59s
Rendered 205/1800, time remaining: 14m 5s
Rendered 205/1800, time remaining: 14m 5s
Rendered 206/1800, time remaining: 14m 3s
Rendered 206/1800, time remaining: 14m 3s
Rendered 207/1800, time remaining: 13m 59s
Rendered 207/1800, time remaining: 13m 59s
Rendered 208/1800, time remaining: 13m 58s
Rendered 208/1800, time remaining: 13m 58s
Rendered 209/1800, time remaining: 14m 3s
Rendered 209/1800, time remaining: 14m 3s
Rendered 210/1800, time remaining: 14m 3s
Rendered 210/1800, time remaining: 14m 3s
Rendered 211/1800, time remaining: 13m 57s
Rendered 211/1800, time remaining: 13m 57s
Rendered 212/1800, time remaining: 13m 57s
Rendered 212/1800, time remaining: 13m 57s
Rendered 212/1800, time remaining: 13m 57s
Rendered 213/1800, time remaining: 14m 1s
Rendered 214/1800, time remaining: 14m 2s
Rendered 214/1800, time remaining: 14m 2s
Rendered 214/1800, time remaining: 14m 2s
Rendered 215/1800, time remaining: 13m 54s
Rendered 216/1800, time remaining: 13m 48s
Rendered 216/1800, time remaining: 13m 48s
Rendered 216/1800, time remaining: 13m 48s
Rendered 217/1800, time remaining: 13m 47s
Rendered 217/1800, time remaining: 13m 47s
Rendered 218/1800, time remaining: 13m 50s
Rendered 218/1800, time remaining: 13m 50s
Rendered 219/1800, time remaining: 13m 44s
Rendered 220/1800, time remaining: 13m 43s
Rendered 220/1800, time remaining: 13m 43s
Rendered 220/1800, time remaining: 13m 43s
Rendered 221/1800, time remaining: 13m 45s
Rendered 221/1800, time remaining: 13m 45s
Rendered 222/1800, time remaining: 13m 46s
Rendered 222/1800, time remaining: 13m 46s
Rendered 223/1800, time remaining: 13m 40s
Rendered 224/1800, time remaining: 13m 41s
Rendered 224/1800, time remaining: 13m 41s
Rendered 224/1800, time remaining: 13m 41s
Rendered 225/1800, time remaining: 13m 43s
Rendered 225/1800, time remaining: 13m 43s
Rendered 226/1800, time remaining: 13m 45s
Rendered 226/1800, time remaining: 13m 45s
Rendered 227/1800, time remaining: 13m 40s
