Bundling 6%
Bundling 19%
Bundling 64%
Bundling 69%
Bundling 74%
Bundling 80%
Bundling 85%
Bundling 90%
Bundling 95%
Bundling 100%
Getting composition
Composition          AionNexus
Codec                h264
Output               out.mp4
Concurrency          4x
Rendered 0/1800
Rendered 1/1800, time remaining: 1h 7m 24s
Rendered 95/1800, time remaining: 16m 38s
Rendered 96/1800, time remaining: 16m 34s
Rendered 97/1800, time remaining: 16m 26s
Rendered 98/1800, time remaining: 16m 17s
Rendered 98/1800, time remaining: 16m 17s
Rendered 98/1800, time remaining: 16m 17s
Rendered 98/1800, time remaining: 16m 17s
Rendered 99/1800, time remaining: 16m 27s
Rendered 100/1800, time remaining: 16m 23s
Rendered 100/1800, time remaining: 16m 23s
Rendered 101/1800, time remaining: 16m 21s
Rendered 101/1800, time remaining: 16m 21s
Rendered 102/1800, time remaining: 16m 15s
Rendered 102/1800, time remaining: 16m 15s
Rendered 102/1800, time remaining: 16m 15s
Rendered 103/1800, time remaining: 16m 22s
Rendered 104/1800, time remaining: 16m 16s
Rendered 104/1800, time remaining: 16m 16s
Rendered 105/1800, time remaining: 16m 13s
Rendered 105/1800, time remaining: 16m 13s
Rendered 106/1800, time remaining: 16m 9s
Rendered 106/1800, time remaining: 16m 9s
Rendered 106/1800, time remaining: 16m 9s
Rendered 107/1800, time remaining: 16m 16s
Rendered 107/1800, time remaining: 16m 16s
Rendered 108/1800, time remaining: 16m 11s
Rendered 109/1800, time remaining: 16m 7s
Rendered 109/1800, time remaining: 16m 7s
Rendered 110/1800, time remaining: 16m 4s
Rendered 110/1800, time remaining: 16m 4s
Rendered 110/1800, time remaining: 16m 4s
Rendered 111/1800, time remaining: 16m 10s
Rendered 111/1800, time remaining: 16m 10s
Rendered 112/1800, time remaining: 16m 5s
Rendered 113/1800, time remaining: 16m 0s
Rendered 113/1800, time remaining: 16m 0s
Rendered 114/1800, time remaining: 15m 58s
Rendered 114/1800, time remaining: 15m 58s
Rendered 114/1800, time remaining: 15m 58s
Rendered 114/1800, time remaining: 15m 58s
Rendered 115/1800, time remaining: 16m 7s
Rendered 116/1800, time remaining: 16m 2s
Rendered 116/1800, time remaining: 16m 2s
Rendered 117/1800, time remaining: 16m 1s
Rendered 117/1800, time remaining: 16m 1s
Rendered 118/1800, time remaining: 15m 55s
Rendered 118/1800, time remaining: 15m 55s
Rendered 118/1800, time remaining: 15m 55s
Rendered 119/1800, time remaining: 16m 0s
Rendered 119/1800, time remaining: 16m 0s
Rendered 120/1800, time remaining: 16m 0s
Rendered 120/1800, time remaining: 16m 0s
Rendered 121/1800, time remaining: 16m 0s
Rendered 122/1800, time remaining: 15m 53s
Rendered 122/1800, time remaining: 15m 53s
Rendered 123/1800, time remaining: 15m 53s
Rendered 123/1800, time remaining: 15m 53s
Rendered 123/1800, time remaining: 15m 53s
Rendered 124/1800, time remaining: 15m 55s
Rendered 124/1800, time remaining: 15m 55s
Rendered 125/1800, time remaining: 15m 52s
Rendered 126/1800, time remaining: 15m 49s
Rendered 126/1800, time remaining: 15m 49s
Rendered 126/1800, time remaining: 15m 49s
Rendered 127/1800, time remaining: 15m 49s
Rendered 127/1800, time remaining: 15m 49s
Rendered 128/1800, time remaining: 15m 49s
Rendered 128/1800, time remaining: 15m 49s
Rendered 129/1800, time remaining: 15m 46s
Rendered 130/1800, time remaining: 15m 41s
Rendered 130/1800, time remaining: 15m 41s
Rendered 130/1800, time remaining: 15m 41s
Rendered 131/1800, time remaining: 15m 42s
Rendered 131/1800, time remaining: 15m 42s
Rendered 132/1800, time remaining: 15m 42s
Rendered 132/1800, time remaining: 15m 42s
Rendered 133/1800, time remaining: 15m 44s
Rendered 134/1800, time remaining: 15m 37s
Rendered 134/1800, time remaining: 15m 37s
Rendered 135/1800, time remaining: 15m 35s
Rendered 135/1800, time remaining: 15m 35s
Rendered 135/1800, time remaining: 15m 35s
Rendered 136/1800, time remaining: 15m 38s
Rendered 136/1800, time remaining: 15m 38s
Rendered 137/1800, time remaining: 15m 40s
Rendered 137/1800, time remaining: 15m 40s
Rendered 138/1800, time remaining: 15m 33s
Rendered 139/1800, time remaining: 15m 31s
Rendered 139/1800, time remaining: 15m 31s
Rendered 139/1800, time remaining: 15m 31s
Rendered 140/1800, time remaining: 15m 31s
Rendered 140/1800, time remaining: 15m 31s
Rendered 140/1800, time remaining: 15m 31s
Rendered 141/1800, time remaining: 15m 37s
Rendered 142/1800, time remaining: 15m 31s
Rendered 142/1800, time remaining: 15m 31s
Rendered 143/1800, time remaining: 15m 26s
Rendered 143/1800, time remaining: 15m 26s
Rendered 144/1800, time remaining: 15m 25s
Rendered 144/1800, time remaining: 15m 25s
Rendered 144/1800, time remaining: 15m 25s
Rendered 145/1800, time remaining: 15m 32s
Rendered 146/1800, time remaining: 15m 27s
Rendered 146/1800, time remaining: 15m 27s
Rendered 147/1800, time remaining: 15m 24s
Rendered 147/1800, time remaining: 15m 24s
Rendered 148/1800, time remaining: 15m 20s
Rendered 148/1800, time remaining: 15m 20s
Rendered 148/1800, time remaining: 15m 20s
Rendered 149/1800, time remaining: 15m 27s
Rendered 150/1800, time remaining: 15m 22s
Rendered 150/1800, time remaining: 15m 22s
Rendered 151/1800, time remaining: 15m 1s
Rendered 152/1800, time remaining: 15m 2s
Rendered 152/1800, time remaining: 15m 2s
Rendered 152/1800, time remaining: 15m 2s
Rendered 152/1800, time remaining: 15m 2s
Rendered 153/1800, time remaining: 15m 15s
Rendered 154/1800, time remaining: 15m 16s
Rendered 154/1800, time remaining: 15m 16s
Rendered 155/1800, time remaining: 15m 1s
Rendered 155/1800, time remaining: 15m 1s
Rendered 156/1800, time remaining: 15m 0s
Rendered 156/1800, time remaining: 15m 0s
Rendered 156/1800, time remaining: 15m 0s
Rendered 156/1800, time remaining: 15m 0s
Rendered 157/1800, time remaining: 15m 14s
Rendered 158/1800, time remaining: 15m 12s
Rendered 159/1800, time remaining: 14m 50s
Rendered 159/1800, time remaining: 14m 50s
Rendered 160/1800, time remaining: 14m 51s
Rendered 160/1800, time remaining: 14m 51s
Rendered 160/1800, time remaining: 14m 51s
Rendered 160/1800, time remaining: 14m 51s
Rendered 161/1800, time remaining: 15m 0s
Rendered 162/1800, time remaining: 14m 59s
Rendered 163/1800, time remaining: 14m 39s
Rendered 163/1800, time remaining: 14m 39s
Rendered 164/1800, time remaining: 14m 40s
Rendered 164/1800, time remaining: 14m 40s
Rendered 164/1800, time remaining: 14m 40s
Rendered 164/1800, time remaining: 14m 40s
Rendered 165/1800, time remaining: 14m 52s
Rendered 166/1800, time remaining: 14m 51s
Rendered 166/1800, time remaining: 14m 51s
Rendered 167/1800, time remaining: 14m 33s
Rendered 168/1800, time remaining: 14m 33s
Rendered 168/1800, time remaining: 14m 33s
Rendered 168/1800, time remaining: 14m 33s
Rendered 169/1800, time remaining: 14m 41s
Rendered 169/1800, time remaining: 14m 41s
Rendered 170/1800, time remaining: 14m 41s
Rendered 170/1800, time remaining: 14m 41s
Rendered 171/1800, time remaining: 14m 21s
Rendered 172/1800, time remaining: 14m 20s
Rendered 172/1800, time remaining: 14m 20s
Rendered 172/1800, time remaining: 14m 20s
Rendered 172/1800, time remaining: 14m 20s
Rendered 173/1800, time remaining: 14m 31s
Rendered 174/1800, time remaining: 14m 29s
Rendered 174/1800, time remaining: 14m 29s
Rendered 175/1800, time remaining: 14m 16s
Rendered 176/1800, time remaining: 14m 10s
Rendered 176/1800, time remaining: 14m 10s
Rendered 176/1800, time remaining: 14m 10s
Rendered 176/1800, time remaining: 14m 10s
Rendered 177/1800, time remaining: 14m 22s
Rendered 178/1800, time remaining: 14m 23s
Rendered 178/1800, time remaining: 14m 23s
Rendered 179/1800, time remaining: 14m 16s
Rendered 180/1800, time remaining: 14m 11s
Rendered 180/1800, time remaining: 14m 11s
Rendered 180/1800, time remaining: 14m 11s
Rendered 180/1800, time remaining: 14m 11s
Rendered 181/1800, time remaining: 14m 20s
Rendered 182/1800, time remaining: 14m 20s
Rendered 182/1800, time remaining: 14m 20s
Rendered 183/1800, time remaining: 14m 15s
Rendered 183/1800, time remaining: 14m 15s
Rendered 184/1800, time remaining: 14m 13s
Rendered 184/1800, time remaining: 14m 13s
Rendered 184/1800, time remaining: 14m 13s
Rendered 185/1800, time remaining: 14m 19s
Rendered 185/1800, time remaining: 14m 19s
Rendered 186/1800, time remaining: 14m 19s
Rendered 186/1800, time remaining: 14m 19s
Rendered 187/1800, time remaining: 14m 17s
Rendered 187/1800, time remaining: 14m 17s
Rendered 188/1800, time remaining: 14m 11s
Rendered 188/1800, time remaining: 14m 11s
Rendered 189/1800, time remaining: 14m 14s
Rendered 189/1800, time remaining: 14m 14s
Rendered 190/1800, time remaining: 14m 17s
Rendered 190/1800, time remaining: 14m 17s
Rendered 191/1800, time remaining: 14m 14s
Rendered 191/1800, time remaining: 14m 14s
Rendered 192/1800, time remaining: 14m 9s
Rendered 192/1800, time remaining: 14m 9s
Rendered 193/1800, time remaining: 14m 13s
Rendered 193/1800, time remaining: 14m 13s
Rendered 194/1800, time remaining: 14m 13s
Rendered 195/1800, time remaining: 14m 12s
Rendered 195/1800, time remaining: 14m 12s
Rendered 195/1800, time remaining: 14m 12s
Rendered 196/1800, time remaining: 14m 5s
Rendered 196/1800, time remaining: 14m 5s
Rendered 196/1800, time remaining: 14m 5s
Rendered 197/1800, time remaining: 14m 12s
Rendered 198/1800, time remaining: 14m 12s
Rendered 198/1800, time remaining: 14m 12s
Rendered 199/1800, time remaining: 14m 13s
Rendered 200/1800, time remaining: 14m 3s
Rendered 200/1800, time remaining: 14m 3s
Rendered 200/1800, time remaining: 14m 3s
Rendered 200/1800, time remaining: 14m 3s
Rendered 201/1800, time remaining: 14m 8s
Rendered 202/1800, time remaining: 14m 9s
Rendered 202/1800, time remaining: 14m 9s
Rendered 203/1800, time remaining: 14m 10s
Rendered 204/1800, time remaining: 14m 0s
Rendered 204/1800, time remaining: 14m 0s
Rendered 204/1800, time remaining: 14m 0s
Rendered 204/1800, time remaining: 14m 0s
Rendered 205/1800, time remaining: 14m 3s
Rendered 205/1800, time remaining: 14m 3s
Rendered 206/1800, time remaining: 14m 7s
Rendered 207/1800, time remaining: 14m 8s
Rendered 207/1800, time remaining: 14m 8s
Rendered 208/1800, time remaining: 13m 55s
Rendered 208/1800, time remaining: 13m 55s
Rendered 208/1800, time remaining: 13m 55s
Rendered 209/1800, time remaining: 13m 58s
Rendered 209/1800, time remaining: 13m 58s
Rendered 210/1800, time remaining: 14m 2s
Rendered 210/1800, time remaining: 14m 2s
Rendered 211/1800, time remaining: 13m 58s
Rendered 212/1800, time remaining: 13m 55s
Rendered 212/1800, time remaining: 13m 55s
Rendered 212/1800, time remaining: 13m 55s
Rendered 213/1800, time remaining: 13m 56s
Rendered 213/1800, time remaining: 13m 56s
Rendered 214/1800, time remaining: 13m 56s
Rendered 214/1800, time remaining: 13m 56s
Rendered 215/1800, time remaining: 13m 56s
Rendered 215/1800, time remaining: 13m 56s
Rendered 216/1800, time remaining: 13m 53s
Rendered 216/1800, time remaining: 13m 53s
Rendered 217/1800, time remaining: 13m 46s
Rendered 217/1800, time remaining: 13m 46s
Rendered 218/1800, time remaining: 13m 48s
Rendered 218/1800, time remaining: 13m 48s
Rendered 219/1800, time remaining: 13m 50s
Rendered 219/1800, time remaining: 13m 50s
Rendered 220/1800, time remaining: 13m 46s
Rendered 220/1800, time remaining: 13m 46s
Rendered 221/1800, time remaining: 13m 40s
Rendered 221/1800, time remaining: 13m 40s
Rendered 222/1800, time remaining: 13m 43s
Rendered 222/1800, time remaining: 13m 43s
Rendered 222/1800, time remaining: 13m 43s
Rendered 223/1800, time remaining: 13m 49s
Rendered 224/1800, time remaining: 13m 45s
Rendered 224/1800, time remaining: 13m 45s
Rendered 225/1800, time remaining: 13m 36s
Rendered 225/1800, time remaining: 13m 36s
Rendered 226/1800, time remaining: 13m 39s
Rendered 226/1800, time remaining: 13m 39s
Rendered 226/1800, time remaining: 13m 39s
Rendered 227/1800, time remaining: 13m 48s
Rendered 227/1800, time remaining: 13m 48s
Rendered 228/1800, time remaining: 13m 47s
Rendered 229/1800, time remaining: 13m 35s
Rendered 229/1800, time remaining: 13m 35s
Rendered 230/1800, time remaining: 13m 40s
Rendered 230/1800, time remaining: 13m 40s
Rendered 230/1800, time remaining: 13m 40s
Rendered 231/1800, time remaining: 13m 46s
Rendered 232/1800, time remaining: 13m 45s
Rendered 232/1800, time remaining: 13m 45s
Rendered 233/1800, time remaining: 13m 31s
Rendered 233/1800, time remaining: 13m 31s
Rendered 233/1800, time remaining: 13m 31s
Rendered 234/1800, time remaining: 13m 38s
Rendered 234/1800, time remaining: 13m 38s
Rendered 235/1800, time remaining: 13m 41s
Rendered 236/1800, time remaining: 13m 40s
Rendered 236/1800, time remaining: 13m 40s
Rendered 237/1800, time remaining: 13m 28s
Rendered 237/1800, time remaining: 13m 28s
Rendered 237/1800, time remaining: 13m 28s
Rendered 238/1800, time remaining: 13m 37s
Rendered 238/1800, time remaining: 13m 37s
Rendered 238/1800, time remaining: 13m 37s
Rendered 239/1800, time remaining: 13m 41s
Rendered 240/1800, time remaining: 13m 42s
Rendered 240/1800, time remaining: 13m 42s
Rendered 241/1800, time remaining: 13m 28s
Rendered 241/1800, time remaining: 13m 28s
Rendered 241/1800, time remaining: 13m 28s
Rendered 242/1800, time remaining: 13m 35s
Rendered 242/1800, time remaining: 13m 35s
Rendered 243/1800, time remaining: 13m 40s
Rendered 244/1800, time remaining: 13m 38s
Rendered 244/1800, time remaining: 13m 38s
Rendered 245/1800, time remaining: 13m 24s
Rendered 245/1800, time remaining: 13m 24s
Rendered 245/1800, time remaining: 13m 24s
Rendered 246/1800, time remaining: 13m 33s
Rendered 246/1800, time remaining: 13m 33s
Rendered 246/1800, time remaining: 13m 33s
Rendered 247/1800, time remaining: 13m 38s
Rendered 248/1800, time remaining: 13m 40s
Rendered 248/1800, time remaining: 13m 40s
Rendered 249/1800, time remaining: 13m 27s
Rendered 249/1800, time remaining: 13m 27s
Rendered 250/1800, time remaining: 13m 33s
Rendered 250/1800, time remaining: 13m 33s
Rendered 250/1800, time remaining: 13m 33s
Rendered 251/1800, time remaining: 13m 35s
Rendered 252/1800, time remaining: 13m 34s
Rendered 252/1800, time remaining: 13m 34s
Rendered 253/1800, time remaining: 13m 25s
Rendered 253/1800, time remaining: 13m 25s
Rendered 254/1800, time remaining: 13m 30s
Rendered 254/1800, time remaining: 13m 30s
Rendered 254/1800, time remaining: 13m 30s
Rendered 255/1800, time remaining: 13m 35s
Rendered 255/1800, time remaining: 13m 35s
Rendered 256/1800, time remaining: 13m 33s
Rendered 257/1800, time remaining: 13m 23s
Rendered 257/1800, time remaining: 13m 23s
Rendered 257/1800, time remaining: 13m 23s
Rendered 258/1800, time remaining: 13m 29s
Rendered 258/1800, time remaining: 13m 29s
Rendered 259/1800, time remaining: 13m 33s
Rendered 259/1800, time remaining: 13m 33s
Rendered 260/1800, time remaining: 13m 30s
Rendered 261/1800, time remaining: 13m 20s
Rendered 261/1800, time remaining: 13m 20s
Rendered 261/1800, time remaining: 13m 20s
Rendered 262/1800, time remaining: 13m 28s
Rendered 262/1800, time remaining: 13m 28s
Rendered 262/1800, time remaining: 13m 28s
Rendered 263/1800, time remaining: 13m 32s
Rendered 264/1800, time remaining: 13m 29s
Rendered 265/1800, time remaining: 13m 17s
Rendered 265/1800, time remaining: 13m 17s
Rendered 265/1800, time remaining: 13m 17s
Rendered 265/1800, time remaining: 13m 17s
Rendered 266/1800, time remaining: 13m 26s
Rendered 266/1800, time remaining: 13m 26s
Rendered 267/1800, time remaining: 13m 27s
Rendered 268/1800, time remaining: 13m 26s
Rendered 268/1800, time remaining: 13m 26s
Rendered 269/1800, time remaining: 13m 18s
Rendered 269/1800, time remaining: 13m 18s
Rendered 269/1800, time remaining: 13m 18s
Rendered 269/1800, time remaining: 13m 18s
Rendered 270/1800, time remaining: 13m 26s
Rendered 271/1800, time remaining: 13m 23s
Rendered 271/1800, time remaining: 13m 23s
Rendered 272/1800, time remaining: 13m 23s
Rendered 273/1800, time remaining: 13m 19s
Rendered 273/1800, time remaining: 13m 19s
Rendered 273/1800, time remaining: 13m 19s
Rendered 274/1800, time remaining: 13m 22s
Rendered 274/1800, time remaining: 13m 22s
Rendered 275/1800, time remaining: 13m 23s
Rendered 275/1800, time remaining: 13m 23s
Rendered 276/1800, time remaining: 13m 20s
Rendered 277/1800, time remaining: 13m 16s
Rendered 277/1800, time remaining: 13m 16s
